PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
66,2025-01-09,13:30:40,3,3,"McCausland, Will",823790,Right,OLE_REB,"Furniss, Wilburn",1000092437,Left,OLE_PRA,Undefined,4,Top,2,1,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.42481,-1.828348,-4.252271,1799.228472,239.285559,2:00,5.30348,1.51934,6.67632,-27.62561,9.45229,14.03686,1.32354,-1.20815,78.76966,-7.016669,-1.702294,0.438257,,,,,,,,,,,,-8.47808,5.82114,-1.23923,50,5.16975,8.7071,-123.96198,-4.74189,-13.27793,23.27015,-23.05724,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250109-OleMiss-Private-1,36158f40-cec0-11ef-8a36-438d8e0853cc,86.00531,,,6.65515,,,,,,,43fb63b3-3829-4504-90c7-c0fe8899bf03,2025-01-09,19:30:40,2025-01-09T13:30:40.2734350-06:00,2025-01-09T19:30:40.2734350Z,,v3,,,,"Roberts, Cruise",1000236474,Right,OLE_PRA,9d4d6ca2-2977-48aa-ba30-5298f0fe733a,53.82499,-124.67794,11.63507,5.30473,-4.03248,-11.52862,-1.51341,9.11562,-6.63896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
67,2025-01-09,13:30:57,3,4,"McCausland, Will",823790,Right,OLE_REB,"Furniss, Wilburn",1000092437,Left,OLE_PRA,Undefined,4,Top,2,2,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,90.25717,-1.76209,-3.835284,2316.361516,215.788413,1:15,5.39626,1.32288,6.67683,-12.52253,21.17548,14.41217,2.7366,-0.98992,81.60301,-4.244692,-1.218196,0.417805,103.31673,46.184265,19.047295,3549.47478,104.53124,123.4649,34.25214,288.40639,288.40639,15.469248,6.685021,-8.81095,12.07166,-1.07132,50,5.27272,8.22284,-130.87572,-4.28596,-15.11739,30.39893,-11.46214,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250109-OleMiss-Private-1,402b58c0-cec0-11ef-8a36-438d8e0853cc,90.21544,165.68165,,8.65416,,,,2.21527,2.85021,0.97631,43fb63b3-3829-4504-90c7-c0fe8899bf03,2025-01-09,19:30:57,2025-01-09T13:30:57.2515598-06:00,2025-01-09T19:30:57.2515598Z,FlyBall,v3,,,,"Roberts, Cruise",1000236474,Right,OLE_PRA,8de43735-c656-4301-b0da-1dd01c67e7a6,53.8237,-131.76087,15.19947,5.39266,-3.95221,-5.73107,-1.31716,8.66303,-7.55869,177.744978,2.22043,99.04925,-31.29178,9.20049,-1.91107,0.26691,-0.02219,0.00095,-2.00E-05,2.82665,109.70553,-21.84871,1.55157,-0.31235,0.08913,-0.01513,0.00124,-5.00E-05,0.97858,34.18777,-11.97191,3.39154,-0.67025,0.08559,-0.00587,0.00014,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
68,2025-01-09,13:31:24,4,1,"McCausland, Will",823790,Right,OLE_REB,"Moerman, Ryan",802466,Right,OLE_PRA,Undefined,4,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.62738,-2.009045,-3.162102,2230.086866,197.056619,12:30,5.44581,1.29294,6.64488,-10.25516,24.10564,7.0104,2.74863,-1.0203,80.67872,-4.089696,-1.889232,0.421894,,,,,,,,,,,,-4.66925,13.63154,-1.0818,50,5.30495,6.89607,-129.90704,-4.69947,-7.85878,31.04228,-9.23098,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250109-OleMiss-Private-1,502b6a80-cec0-11ef-8a36-438d8e0853cc,89.34106,,,8.94865,,,,,,,43fb63b3-3829-4504-90c7-c0fe8899bf03,2025-01-09,19:31:24,2025-01-09T13:31:24.0295182-06:00,2025-01-09T19:31:24.0295182Z,,v3,,,,"Roberts, Cruise",1000236474,Right,OLE_PRA,fc1c0e80-1bb9-4dc1-9119-795176b5fc59,53.85186,-130.82423,15.52114,5.43978,-4.42673,-4.61549,-1.28899,7.12827,-3.92939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
69,2025-01-09,13:31:39,4,2,"McCausland, Will",823790,Right,OLE_REB,"Moerman, Ryan",802466,Right,OLE_PRA,Undefined,4,Top,0,1,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.4973,-0.497929,-2.687944,2277.175389,198.759884,12:45,5.32293,1.48865,6.65076,-10.93745,24.47486,7.85449,3.95523,-0.31881,79.06217,-2.729343,-1.26053,0.4283,,,,,,,,,,,,-4.99744,13.34406,-1.31,50,5.28387,5.70746,-128.2997,-1.25356,-8.14574,32.01424,-10.42341,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250109-OleMiss-Private-1,59022450-cec0-11ef-8a36-438d8e0853cc,88.00469,,,9.43512,,,,,,,43fb63b3-3829-4504-90c7-c0fe8899bf03,2025-01-09,19:31:39,2025-01-09T13:31:38.9248782-06:00,2025-01-09T19:31:38.9248782Z,,v3,,,,"Roberts, Cruise",1000236474,Right,OLE_PRA,b330bb62-7170-4016-999b-5822b0b63fa2,53.84421,-129.25537,16.00712,5.31665,-0.9424,-5.2117,-1.48401,5.95063,-4.07287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
70,2025-01-09,13:31:55,4,3,"McCausland, Will",823790,Right,OLE_REB,"Moerman, Ryan",802466,Right,OLE_PRA,Undefined,4,Top,0,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,81.41711,0.303407,-1.229397,2275.64232,39.10023,7:15,5.33741,1.7145,5.90016,-50.60385,-7.95095,-7.65835,1.40216,-0.0652,74.10687,-8.983563,-2.607002,0.470052,,,,,,,,,,,,3.51961,-3.71433,-1.61126,50,5.33316,2.83455,-118.187,-1.07536,4.90214,25.73618,-37.3474,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250109-OleMiss-Private-1,62b8b6d0-cec0-11ef-8a36-438d8e0853cc,80.18784,,,7.31024,,,,,,,43fb63b3-3829-4504-90c7-c0fe8899bf03,2025-01-09,19:31:55,2025-01-09T13:31:55.1600000-06:00,2025-01-09T19:31:55.1600000Z,,v3,,,,"Roberts, Cruise",1000236474,Right,OLE_PRA,2b7f5925-12f1-4197-85c5-6d23402e1ba0,54.60116,-119.18473,12.86809,5.34678,0.37251,-18.6737,-1.71746,2.6445,2.45107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
71,2025-01-09,13:32:17,4,4,"McCausland, Will",823790,Right,OLE_REB,"Moerman, Ryan",802466,Right,OLE_PRA,Undefined,4,Top,0,2,1,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,86.64773,-2.916398,-2.814081,2231.975336,140.507619,10:45,5.42108,1.47632,5.94959,-29.07387,8.26689,-5.83103,0.28768,-1.62177,79.60491,-8.277151,-3.86076,0.439808,,,,,,,,,,,,2.21177,5.4304,-1.24887,50,5.17217,6.40433,-125.59876,-7.35478,3.52254,26.14403,-23.52538,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250109-OleMiss-Private-1,6fbb8e20-cec0-11ef-8a36-438d8e0853cc,85.70205,,,7.04282,,,,,,,43fb63b3-3829-4504-90c7-c0fe8899bf03,2025-01-09,19:32:17,2025-01-09T13:32:16.9710350-06:00,2025-01-09T19:32:16.9710350Z,,v3,,,,"Roberts, Cruise",1000236474,Right,OLE_PRA,097142b6-f6ed-47b7-ad17-4ea2eee56974,54.55167,-126.54266,13.07201,5.42238,-6.50542,-11.76269,-1.4778,6.27716,1.76127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
72,2025-01-09,13:32:34,4,5,"McCausland, Will",823790,Right,OLE_REB,"Moerman, Ryan",802466,Right,OLE_PRA,Undefined,4,Top,0,3,1,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,89.05023,-1.934679,-3.66714,2272.720097,207.418297,1:00,5.35873,1.31134,6.5996,-12.79575,22.23781,10.84705,2.51563,-1.14903,79.85213,-4.486867,-1.700335,0.426004,,,,,,,,,,,,-6.87587,12.66383,-1.06461,50,5.22046,7.83215,-128.96258,-4.59766,-11.35714,31.62521,-11.25673,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250109-OleMiss-Private-1,7a125840-cec0-11ef-8a36-438d8e0853cc,88.47909,,,9.1981,,,,,,,43fb63b3-3829-4504-90c7-c0fe8899bf03,2025-01-09,19:32:34,2025-01-09T13:32:34.3361806-06:00,2025-01-09T19:32:34.3361806Z,,v3,,,,"Roberts, Cruise",1000236474,Right,OLE_PRA,ad389974-5cae-4986-a805-ec8f1e5a24c0,53.89719,-129.91476,15.81261,5.35379,-4.25874,-5.62837,-1.30557,8.17409,-5.67857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
73,2025-01-09,13:33:05,5,1,"McCausland, Will",823790,Right,OLE_REB,"Smithwick, Campbell",805802,Left,OLE_PRA,Undefined,4,Top,0,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.79221,-1.701231,-3.704907,1495.355205,268.821411,3:00,5.33637,1.39744,6.78075,-37.11577,1.4815,12.77438,0.68646,-0.92532,77.04296,-8.629621,-1.374323,0.447146,,,,,,,,,,,,-7.88012,1.59602,-1.1606,50,5.21146,7.44686,-121.67221,-4.66768,-11.78432,24.411,-29.7873,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250109-OleMiss-Private-1,8c9125a0-cec0-11ef-8a36-438d8e0853cc,84.29555,,,6.74925,,,,,,,43fb63b3-3829-4504-90c7-c0fe8899bf03,2025-01-09,19:33:05,2025-01-09T13:33:05.4370574-06:00,2025-01-09T19:33:05.4370574Z,,v3,,,,"Roberts, Cruise",1000236474,Right,OLE_PRA,22fec335-6d04-47a6-8791-da4a62e696ea,53.72226,-122.41672,12.2055,5.33997,-3.75919,-14.89365,-1.3932,7.80627,-5.89216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
74,2025-01-09,13:33:21,5,2,"McCausland, Will",823790,Right,OLE_REB,"Smithwick, Campbell",805802,Left,OLE_PRA,Undefined,4,Top,0,1,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,83.30722,-0.627849,-2.332532,1398.442281,262.659218,2:45,5.32669,1.49594,6.57536,-35.97191,3.63504,17.63477,1.75306,0.82636,75.742,-7.373443,0.876368,0.452957,,,,,,,,,,,,-9.93339,2.54394,-1.34213,50,5.26896,4.2789,-120.99525,-2.38047,-14.55454,26.16802,-28.44661,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250109-OleMiss-Private-1,96077ad0-cec0-11ef-8a36-438d8e0853cc,83.21411,,,7.56521,,,,,,,43fb63b3-3829-4504-90c7-c0fe8899bf03,2025-01-09,19:33:21,2025-01-09T13:33:21.2218638-06:00,2025-01-09T19:33:21.2218638Z,,v3,,,,"Roberts, Cruise",1000236474,Right,OLE_PRA,2d332aab-8128-45e9-aab3-d026a15ae22b,53.92475,-121.84111,13.08401,5.33105,-1.46095,-14.22331,-1.48804,4.74936,-7.27727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
75,2025-01-09,13:33:44,5,3,"McCausland, Will",823790,Right,OLE_REB,"Smithwick, Campbell",805802,Left,OLE_PRA,Undefined,4,Top,0,1,1,ChangeUp,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,82.39677,0.405177,-2.650277,1461.112194,246.456089,2:15,5.34354,1.61136,6.59356,-32.50647,7.97843,15.09765,3.00633,0.4394,74.65996,-5.737341,0.09373,0.45795,77.87635,37.678687,19.29519,4008.058424,102.96139,73.10859,38.71622,260.29117,260.29117,22.011713,4.908196,-8.78579,4.46855,-1.43599,50,5.35781,5.00314,-119.6454,-0.05149,-12.58178,25.6835,-25.77484,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250109-OleMiss-Private-1,a36a4c70-cec0-11ef-8a36-438d8e0853cc,82.30692,80.45145,,7.73681,,,,1.72331,3.02131,-0.44237,43fb63b3-3829-4504-90c7-c0fe8899bf03,2025-01-09,19:33:44,2025-01-09T13:33:43.7282574-06:00,2025-01-09T19:33:43.7282574Z,FlyBall,v3,,,,"Roberts, Cruise",1000236474,Right,OLE_PRA,fbdef6bf-bcb2-4efa-a367-154bc4c9b7ee,53.90693,-120.48116,12.84175,5.34584,0.78724,-12.88742,-1.60545,5.41256,-6.29089,189.66678,1.72567,85.26129,-19.77232,5.10647,-0.77191,-0.00915,0.0308,-0.00527,0.00029,3.01704,69.90505,-17.35777,0.94396,-0.25405,0.09881,-0.01816,0.00127,-2.00E-05,-0.44145,29.84961,-4.28081,0.70469,0.02324,-0.05823,0.01677,-0.00212,0.0001,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
76,2025-01-09,13:34:23,6,1,"McCausland, Will",823790,Right,OLE_REB,"Paino, Owen",1000091610,Left,OLE_PRA,Undefined,4,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.27093,-0.420974,-3.753527,2154.490575,210.387244,1:00,5.47711,1.284,6.49843,-16.02269,18.54792,10.19067,3.75463,-1.31718,80.89894,-3.529841,-1.909701,0.42318,,,,,,,,,,,,-6.40457,10.14871,-1.02474,50,5.44011,8.08217,-129.45199,-1.33634,-10.79258,28.77271,-15.07204,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250109-OleMiss-Private-1,bb1234f0-cec0-11ef-8a36-438d8e0853cc,89.06957,,,8.372,,,,,,,43fb63b3-3829-4504-90c7-c0fe8899bf03,2025-01-09,19:34:23,2025-01-09T13:34:23.3591566-06:00,2025-01-09T19:34:23.3591566Z,,v3,,,,"Roberts, Cruise",1000236474,Right,OLE_PRA,96092ac0-dde8-487f-ab85-a508ba54c474,53.99953,-130.33792,14.38636,5.47411,-0.87226,-7.53602,-1.27871,8.41448,-5.39629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
77,2025-01-09,13:34:36,6,2,"McCausland, Will",823790,Right,OLE_REB,"Paino, Owen",1000091610,Left,OLE_PRA,Undefined,4,Top,1,1,0,Cutter,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,84.91902,-0.54704,-1.801274,2309.949326,153.409614,11:00,5.40143,1.64639,5.94537,-32.31817,6.44477,-2.60445,2.20057,-0.24202,77.68519,-6.540157,-2.269168,0.448105,76.80668,6.44655,46.56343,3812.289236,,,,94.70404,92.70883,49.556382,0.943322,0.82583,3.81563,-1.50138,50,5.33959,3.98011,-123.32135,-2.22633,1.26688,25.40068,-26.32051,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250109-OleMiss-Private-1,c28abe50-cec0-11ef-8a36-438d8e0853cc,84.11521,4.8908,,7.23383,,,,2.22106,2.51804,0.04728,43fb63b3-3829-4504-90c7-c0fe8899bf03,2025-01-09,19:34:36,2025-01-09T13:34:35.9283982-06:00,2025-01-09T19:34:35.9283982Z,GroundBall,v3,,,,"Roberts, Cruise",1000236474,Right,OLE_PRA,6cd0bd61-6af6-4ff3-a9b4-95a6f2961759,54.55572,-124.25615,12.70034,5.4037,-1.25767,-13.16025,-1.647,3.93348,0.63344,,2.22106,76.96264,-17.81442,3.54859,-0.77257,0.15766,-0.03311,0.00622,-0.0007,2.51804,12.64788,-17.31447,1.32867,-0.23879,0.04984,-0.00865,0.00161,-0.00019,0.04728,81.28173,-5.68727,0.52561,-0.03043,-0.00858,0.00371,-0.00098,0.00016,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,
78,2025-01-09,13:34:57,6,3,"McCausland, Will",823790,Right,OLE_REB,"Paino, Owen",1000091610,Left,OLE_PRA,Undefined,4,Top,1,1,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.7736,1.036058,-0.632465,2261.424544,39.883619,7:15,5.32001,1.78599,5.74236,-52.85196,-8.69524,-8.40619,1.88054,0.49655,73.3739,-8.615698,-2.139944,0.478266,,,,,,,,,,,,4.09099,-4.27744,-1.72823,50,5.37395,1.60489,-115.92814,0.30879,5.55342,22.17771,-37.98055,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250109-OleMiss-Private-1,cf3dc7f0-cec0-11ef-8a36-438d8e0853cc,78.81057,,,6.3997,,,,,,,43fb63b3-3829-4504-90c7-c0fe8899bf03,2025-01-09,19:34:57,2025-01-09T13:34:57.2535054-06:00,2025-01-09T19:34:57.2535054Z,,v3,,,,"Roberts, Cruise",1000236474,Right,OLE_PRA,d200e3d0-b1a7-4b03-becc-cbabd08e232c,54.76084,-116.83537,11.08886,5.32954,1.86246,-18.99028,-1.78924,1.37771,2.77671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
79,2025-01-09,13:35:13,6,4,"McCausland, Will",823790,Right,OLE_REB,"Paino, Owen",1000091610,Left,OLE_PRA,Undefined,4,Top,1,1,2,Curveball,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,79.68831,0.774321,-0.553473,2411.108661,40.897856,7:15,5.30318,1.60282,5.65594,-53.76475,-9.468,-9.35871,1.54502,0.30673,73.52349,-9.012561,-2.2298,0.479024,,,,,,,,,,,,4.66315,-4.78673,-1.54964,50,5.33379,1.46868,-115.85118,-0.23731,6.33143,21.83687,-38.6733,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250109-OleMiss-Private-1,d8d27a90-cec0-11ef-8a36-438d8e0853cc,78.68589,,,6.16482,,,,,,,43fb63b3-3829-4504-90c7-c0fe8899bf03,2025-01-09,19:35:13,2025-01-09T13:35:13.3448974-06:00,2025-01-09T19:35:13.3448974Z,,v3,,,,"Roberts, Cruise",1000236474,Right,OLE_PRA,d10ba922-1732-4370-8a5a-4a18621ec540,54.84919,-116.76163,10.91844,5.31007,1.3751,-19.33665,-1.60537,1.2047,3.16572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
80,2025-01-09,13:35:33,6,5,"McCausland, Will",823790,Right,OLE_REB,"Paino, Owen",1000091610,Left,OLE_PRA,Undefined,4,Top,1,1,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,89.90514,-0.756019,-2.980703,2242.628108,205.845002,12:45,5.47119,1.23634,6.5478,-14.76902,19.47249,8.83174,3.54614,-0.76365,80.89074,-3.654127,-1.379168,0.421161,,,,,,,,,,,,-5.54382,10.77123,-1.03325,50,5.41202,6.42863,-130.37241,-2.04823,-9.3957,31.31864,-13.91888,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250109-OleMiss-Private-1,e475c1e0-cec0-11ef-8a36-438d8e0853cc,89.49654,,,9.0144,,,,,,,43fb63b3-3829-4504-90c7-c0fe8899bf03,2025-01-09,19:35:33,2025-01-09T13:35:32.8900878-06:00,2025-01-09T19:35:32.8900878Z,,v3,,,,"Roberts, Cruise",1000236474,Right,OLE_PRA,4f7ad11a-d008-4e14-9e65-aa2b318a58f5,53.94879,-131.31758,15.65932,5.4675,-1.62817,-6.95944,-1.23154,6.71218,-4.69785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
81,2025-01-09,13:39:54,1,1,"Spencer, Connor",10009286,Right,OLE_REB,"Randle, Brayden",1000115334,Left,OLE_PRA,Undefined,5,Top,0,0,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,90.44005,-2.409176,-3.018996,2086.517773,179.094507,12:00,6.02178,1.86336,6.1647,-12.62914,22.07344,-0.32736,2.73947,-0.9553,80.81715,-4.908995,-3.077885,0.423987,85.56913,60.408035,12.63617,4285.149172,109.3629,133.08568,11.82158,151.24146,106.28084,3.730993,5.648065,-0.88957,12.63123,-1.63411,50,5.83234,6.9151,-130.85393,-5.78463,-1.50444,33.94287,-10.81212,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250109-OleMiss-Private-1,7feb6d00-cec1-11ef-8a36-438d8e0853cc,88.90004,139.7309,,9.6229,,,,1.46977,2.81485,0.93682,43fb63b3-3829-4504-90c7-c0fe8899bf03,2025-01-09,19:39:54,2025-01-09T13:39:53.6348942-06:00,2025-01-09T19:39:53.6348942Z,FlyBall,v3,,,,"Roberts, Cruise",1000236474,Right,OLE_PRA,2d1ade58-beeb-44f4-8ea6-51d9bc0c597c,54.33197,-131.97284,16.97143,6.01715,-5.42821,-5.40606,-1.86288,6.9647,-0.75222,171.939359,1.4598,60.63192,-21.31302,7.70239,-2.23959,0.52623,-0.08797,0.00909,-0.00044,2.7969,109.4613,-28.43431,4.50487,-1.53475,0.48264,-0.09595,0.01025,-0.00049,0.92862,13.69958,-8.9146,3.96923,-1.42128,0.39738,-0.07391,0.0079,-0.00037,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
82,2025-01-09,13:40:26,2,1,"Spencer, Connor",10009286,Right,OLE_REB,"Cheng, Luke",1000098213,Right,OLE_PRA,Undefined,5,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.87468,-0.032457,-2.126538,1989.283599,174.603141,11:45,6.08245,2.02308,6.12555,-10.96276,22.45332,-2.00492,5.13886,-0.11074,82.31866,-2.226803,-2.487365,0.416053,,,,,,,,,,,,0.31252,11.86961,-1.8594,50,6.07383,5.03366,-133.153,-0.27735,0.55059,33.56597,-11.26194,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250109-OleMiss-Private-1,92e81cf0-cec1-11ef-8a36-438d8e0853cc,90.59519,,,9.55602,,,,,,,43fb63b3-3829-4504-90c7-c0fe8899bf03,2025-01-09,19:40:26,2025-01-09T13:40:25.5281934-06:00,2025-01-09T19:40:25.5281934Z,,v3,,,,"Roberts, Cruise",1000236474,Right,OLE_PRA,832a10ca-63b3-4445-bcc3-f34511280a32,54.36918,-134.24989,16.78299,6.07688,0.09067,-5.63097,-2.0236,5.01567,0.2753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
83,2025-01-09,13:40:45,2,2,"Spencer, Connor",10009286,Right,OLE_REB,"Cheng, Luke",1000098213,Right,OLE_PRA,Undefined,5,Top,1,1,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,85.71259,-0.046287,-1.264807,1953.313143,179.058241,12:00,5.91851,2.20998,5.76978,-31.43423,7.18937,-0.09602,3.25591,1.0247,77.61013,-5.891886,-1.282009,0.447299,,,,,,,,,,,,-0.34717,4.0867,-2.1053,50,5.89592,2.74894,-124.32375,-1.1585,-0.53683,27.7243,-25.85488,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250109-OleMiss-Private-1,9e7c9730-cec1-11ef-8a36-438d8e0853cc,84.26678,,,8.10246,,,,,,,43fb63b3-3829-4504-90c7-c0fe8899bf03,2025-01-09,19:40:45,2025-01-09T13:40:44.9065230-06:00,2025-01-09T19:40:44.9065230Z,,v3,,,,"Roberts, Cruise",1000236474,Right,OLE_PRA,f6a1a271-a74d-4375-aa4a-51596eeb37a4,54.72793,-125.37365,13.86215,5.92125,-0.17939,-12.92744,-2.20979,2.76927,-0.26842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
