PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
49,2025-01-24,14:56:57.62,2,4,"Maddox, Riley",1000119598,Right,OLE_REB,"Federico, Hayden",820838,Left,OLE_REB,Undefined,2,Bottom,1,2,1,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.67691,-1.528708,-4.774276,2292.259652,229.424715,1:45,5.74708,2.16065,5.82375,-19.62993,15.03383,16.09249,2.68472,-0.94725,81.78767,-5.248664,-1.903197,0.42375,,,,,,,,,,,,-9.66264,8.50095,-1.77887,50,5.61017,10.23598,-131.09341,-4.12541,-16.6173,30.75464,-17.55459,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,c03a1930-da95-11ef-b85e-d3e3e3de1b85,88.94978,,,8.88924,,,,,,,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,20:56:57.62,2025-01-24T14:56:57.6207498-06:00,2025-01-24T20:56:57.6207498Z,,v3,5322,5322,,"Smithwick, Campbell",805802,Right,OLE_REB,30009c90-cead-4b55-a83a-f262f614e421,54.67472,-132.18555,15.37732,5.7456,-3.50202,-8.7773,-2.15284,10.82609,-8.30865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
50,2025-01-24,14:57:14.91,2,5,"Maddox, Riley",1000119598,Right,OLE_REB,"Federico, Hayden",820838,Left,OLE_REB,Undefined,2,Bottom,1,2,2,Cutter,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,81.69064,-0.344118,-1.867218,2710.127391,66.366496,8:15,5.62877,2.1969,5.49292,-44.13786,-1.60768,-6.68528,1.62852,-0.10755,75.1754,-8.379356,-3.059123,0.469375,71.3898,5.82258,45.874689,3994.745809,,,,66.98863,66.56428,47.6654,0.699886,2.87819,-0.38961,-2.02863,50,5.56837,4.13075,-118.60879,-2.24413,4.09241,23.08157,-32.72804,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,ca7f0900-da95-11ef-b85e-d3e3e3de1b85,80.30346,3.31178,,6.51524,,,,2.23621,1.91352,-0.00781,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,20:57:14.91,2025-01-24T14:57:14.9128330-06:00,2025-01-24T20:57:14.9128330Z,GroundBall,v3,5322,5322,,"Smithwick, Campbell",805802,Right,OLE_REB,cc527eac-22cc-4a6e-9712-de8acf591ede,55.00966,-119.57971,11.54078,5.63382,-0.86744,-16.36402,-2.19876,3.95861,2.0462,,2.28596,71.55116,-14.89187,,,,,,,1.94972,9.91792,-18.2189,,,,,,,-0.00778,74.77522,-5.73087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
51,2025-01-24,14:57:38.35,2,6,"Maddox, Riley",1000119598,Right,OLE_REB,"Federico, Hayden",820838,Left,OLE_REB,Undefined,2,Bottom,1,2,2,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,82.29312,-0.126359,-3.543422,1988.68336,251.84971,2:30,5.59827,2.10832,6.16624,-32.45856,8.77445,22.43281,2.77645,0.7004,74.69217,-6.206649,0.498443,0.462162,77.62906,64.349483,-60.375066,3767.062793,,,,,68.49012,,,-12.71264,4.98331,-1.85082,50,5.57215,6.54794,-119.36048,-1.23232,-18.1658,25.01022,-25.05313,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,d87763e0-da95-11ef-b85e-d3e3e3de1b85,81.55683,106.85746,,7.60095,,,,0.42898,2.5557,-0.54648,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,20:57:38.35,2025-01-24T14:57:38.3563402-06:00,2025-01-24T20:57:38.3563402Z,,v3,5322,5322,,"Smithwick, Campbell",805802,Right,OLE_REB,27099575-1e43-4afc-9f22-b51997231347,54.33516,-120.26541,12.50511,5.60033,-0.32583,-12.52657,-2.09963,7.20523,-9.0829,154.10841,0.42898,24.36299,-14.58897,5.05662,-1.35604,0.31233,-0.05956,0.00723,-0.00038,2.5557,102.63538,-28.88525,3.53756,-0.57641,0.05403,0.00564,-0.00414,0.00062,-0.54648,-42.84329,2.03431,0.55304,-0.34714,0.12149,-0.03349,0.00658,-0.00059,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
52,2025-01-24,14:58:02.58,2,7,"Maddox, Riley",1000119598,Right,OLE_REB,"Federico, Hayden",820838,Left,OLE_REB,Undefined,2,Bottom,1,2,2,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Single,0,0,,90.6574,-2.065458,-4.352786,2428.517953,218.585255,1:15,5.81301,2.25972,5.8858,-16.27741,18.1869,13.54442,2.53216,-0.66144,82.06197,-5.181238,-1.932037,0.422529,97.74607,18.49384,28.957981,1773.119931,92.1023,28.00122,60.14287,277.08689,276.07247,38.720593,2.701141,-8.28678,10.30036,-1.91591,50,5.63664,9.40647,-131.17882,-5.21671,-14.30998,30.07273,-14.38689,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,e70213b0-da95-11ef-b85e-d3e3e3de1b85,89.20682,30.18294,,8.59542,,,,1.41841,2.69481,0.66758,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,20:58:02.58,2025-01-24T14:58:02.5846922-06:00,2025-01-24T20:58:02.5846922Z,LineDrive,v3,5322,5322,,"Smithwick, Campbell",805802,Right,OLE_REB,734acc55-32fd-41a3-9ba7-154695d244ad,54.61434,-132.23242,15.03637,5.81057,-4.71266,-7.19345,-2.25425,9.90782,-7.15499,,1.41843,118.95803,-24.34395,6.00885,-1.34644,0.24025,-0.03265,0.00237,-1E-05,2.6948,45.47494,-20.54633,1.58754,-0.15174,0.00368,0.00077,0.00067,-0.00012,0.66758,65.82637,2.10201,-2.36858,0.90846,-0.25596,0.05464,-0.00765,0.00051,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,
53,2025-01-24,14:58:41.80,3,1,"Maddox, Riley",1000119598,Right,OLE_REB,"Chisolm, Connor",824608,Left,OLE_REB,Undefined,2,Bottom,1,0,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.73175,-0.066056,-2.743079,2525.844487,114.928425,9:45,5.77832,2.46305,5.44319,-39.28179,3.23709,-4.17307,2.44291,-0.45513,75.19794,-7.237584,-3.484842,0.469313,,,,,,,,,,,,1.35221,2.04894,-2.21741,50,5.74538,5.85115,-118.57583,-1.49951,1.92846,22.31218,-29.25191,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,fe5a5590-da95-11ef-b85e-d3e3e3de1b85,80.31413,,,6.53382,,,,,,,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,20:58:41.80,2025-01-24T14:58:41.8092170-06:00,2025-01-24T20:58:41.8092170Z,,v3,5322,5322,,"Smithwick, Campbell",805802,Right,OLE_REB,dbed16f0-918e-402b-842f-528769e0bcee,55.05733,-119.52367,11.15609,5.78269,-0.25687,-14.62595,-2.46423,5.76923,0.96423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
54,2025-01-24,14:58:58.09,3,2,"Maddox, Riley",1000119598,Right,OLE_REB,"Chisolm, Connor",824608,Left,OLE_REB,Undefined,2,Bottom,1,0,1,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.53898,-2.360782,-3.961103,2218.668267,230.912653,1:45,5.85921,2.23519,5.61894,-21.64836,14.73776,16.60304,1.84539,-0.08392,80.4901,-6.414412,-1.003751,0.434149,,,,,,,,,,,,-9.56276,8.52733,-1.90754,50,5.64344,8.14611,-128.12374,-6.00282,-15.80692,27.85405,-18.07866,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,08009460-da96-11ef-b85e-d3e3e3de1b85,86.81906,,,8.04888,,,,,,,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,20:58:58.09,2025-01-24T14:58:58.0952714-06:00,2025-01-24T20:58:58.0952714Z,,v3,5322,5322,,"Smithwick, Campbell",805802,Right,OLE_REB,e485dc48-4e1c-4f5d-b844-72992e65c611,54.88074,-129.18045,13.92702,5.85816,-5.31696,-9.03933,-2.22796,8.74578,-7.90346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
55,2025-01-24,14:59:32.11,3,3,"Maddox, Riley",1000119598,Right,OLE_REB,"Chisolm, Connor",824608,Left,OLE_REB,Undefined,2,Bottom,1,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.11865,-1.36248,-4.569983,2354.313906,210.895417,1:00,6.1327,2.19565,5.90579,-15.41729,19.43261,10.90032,3.57891,-1.14718,81.52063,-4.330177,-2.622955,0.424886,,,,,,,,,,,,-6.91524,10.68316,-1.83381,50,6.01406,9.94317,-130.36933,-3.5279,-11.80559,29.46725,-13.93592,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,1c4ca7b0-da96-11ef-b85e-d3e3e3de1b85,88.71193,,,8.59802,,,,,,,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,20:59:32.11,2025-01-24T14:59:32.1112714-06:00,2025-01-24T20:59:32.1112714Z,,v3,5322,5322,,"Smithwick, Campbell",805802,Right,OLE_REB,0fa51866-ba0d-40d6-bec1-9caa0178f285,54.59191,-131.40314,14.73363,6.12925,-3.03899,-6.96796,-2.18991,10.35735,-5.9028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
56,2025-01-24,14:59:48.78,3,4,"Maddox, Riley",1000119598,Right,OLE_REB,"Chisolm, Connor",824608,Left,OLE_REB,Undefined,2,Bottom,1,1,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.50987,0.319597,-2.338068,1871.643987,251.729693,2:30,5.71715,2.30366,5.76032,-35.10577,7.5976,18.51678,3.0894,1.66923,73.88137,-6.202724,0.976882,0.47033,,,,,,,,,,,,-10.05788,4.23796,-2.12075,50,5.72268,4.07362,-118.19727,-0.47268,-14.07837,24.74888,-26.24203,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,2641f0e0-da96-11ef-b85e-d3e3e3de1b85,80.14047,,,7.6285,,,,,,,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,20:59:48.78,2025-01-24T14:59:48.7849098-06:00,2025-01-24T20:59:48.7849098Z,,v3,5322,5322,,"Smithwick, Campbell",805802,Right,OLE_REB,b40028f6-3d50-4f30-b3b0-884598d856c8,54.7381,-119.18524,12.37444,5.72064,0.5749,-13.12102,-2.29459,4.63562,-7.03918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
57,2025-01-24,15:00:05.66,3,5,"Maddox, Riley",1000119598,Right,OLE_REB,"Chisolm, Connor",824608,Left,OLE_REB,Undefined,2,Bottom,1,2,2,Cutter,Slider,InPlay,Undefined,GroundBall,Out,2,0,,80.64119,0.546434,-2.176311,2564.988554,84.800099,8:45,5.63278,2.41035,5.22317,-42.9792,0.75693,-5.38103,2.56531,-0.08518,74.62983,-7.246638,-3.129628,0.475983,,,,,,,,,,,,2.15736,0.56236,-2.20522,50,5.65058,4.66631,-117.10898,-0.40427,3.01922,20.51256,-31.38703,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,3047b4d0-da96-11ef-b85e-d3e3e3de1b85,79.18862,,,6.01136,,,,,,,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,21:00:05.66,2025-01-24T15:00:05.6688266-06:00,2025-01-24T21:00:05.6688266Z,,v3,5322,5322,,"Smithwick, Campbell",805802,Right,OLE_REB,841a6328-40bd-4dee-989c-0e2cc0e1a09a,55.27976,-118.03015,10.25628,5.63709,1.00524,-15.69352,-2.41173,4.53072,1.50961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
58,2025-01-24,15:02:41.69,1,1,"Morris, Mason",702568,Right,OLE_REB,"Miller, Jackson",1000107070,Right,OLE_REB,Undefined,3,Top,0,0,0,Cutter,Slider,InPlay,Undefined,GroundBall,Single,0,0,,85.83514,-0.957277,-1.944831,2564.175116,164.442967,11:30,6.3385,1.29662,5.58405,-34.3625,4.44587,-0.86217,2.58037,-0.59217,77.94191,-7.285221,-2.098738,0.448367,96.56739,2.574271,-14.205521,1691.329457,,,,72.81468,68.80797,-14.027301,0.529557,-0.17173,2.89914,-1.12882,50,6.2337,4.26184,-124.45751,-3.28189,-0.26593,27.94771,-27.68468,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,8d3bc9b0-da96-11ef-b85e-d3e3e3de1b85,84.06596,3.38269,,7.89323,,,,3.10803,2.95894,0.47568,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,21:02:41.69,2025-01-24T15:02:41.6901770-06:00,2025-01-24T21:02:41.6901770Z,GroundBall,v3,5322,5322,,"Fawley, Austin",701366,Right,OLE_REB,53359c4f-e13f-4369-92e5-323b3ca11729,54.91646,-125.55667,13.97386,6.34137,-2.19307,-13.84234,-1.29664,4.2723,-0.13296,30.02231,3.12372,136.76454,-17.54356,,,,,,,2.97875,5.8579,-21.75067,,,,,,,0.47799,-34.78083,1.03122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
59,2025-01-24,15:03:19.44,2,1,"Morris, Mason",702568,Right,OLE_REB,"Moseley, Brett",830162,Left,OLE_REB,Undefined,3,Top,0,0,0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,90.44162,-3.547359,-2.091482,2293.713631,221.881951,1:30,6.37777,1.37794,6.21733,-15.82072,18.3956,15.39501,1.77939,0.72991,81.90479,-6.58884,0.68798,0.421006,,,,,,,,,,,,-8.57819,10.97634,-1.2284,50,6.10352,4.13716,-131.0094,-8.54143,-14.73742,30.64608,-13.3166,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,a3c040d0-da96-11ef-b85e-d3e3e3de1b85,89.52951,,,8.53684,,,,,,,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,21:03:19.44,2025-01-24T15:03:19.4413706-06:00,2025-01-24T21:03:19.4413706Z,,v3,5322,5322,,"Fawley, Austin",701366,Right,OLE_REB,280f159c-18e2-4de4-9666-22c50f17fd19,54.28109,-132.00704,15.32304,6.37452,-8.10792,-6.6583,-1.37089,4.61692,-7.36871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
60,2025-01-24,15:03:36.91,2,2,"Morris, Mason",702568,Right,OLE_REB,"Moseley, Brett",830162,Left,OLE_REB,Undefined,3,Top,0,0,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.21678,-1.984943,-2.303607,2343.562896,214.413128,1:15,6.44605,1.08755,6.21183,-12.64635,20.68544,13.41024,3.55802,0.07786,82.97656,-4.452575,0.115566,0.415528,78.23653,18.792174,-174.247383,2715.421353,,,,,48.03272,,,-7.49902,11.54347,-0.92051,50,6.29007,4.74008,-132.34561,-4.87396,-13.25611,29.12266,-11.76856,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,ae2a92f0-da96-11ef-b85e-d3e3e3de1b85,90.70968,16.48047,,8.24022,,,,2.08778,3.56371,-0.07305,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,21:03:36.91,2025-01-24T15:03:36.9109642-06:00,2025-01-24T21:03:36.9109642Z,,v3,5322,5322,,"Fawley, Austin",701366,Right,OLE_REB,7446eb5f-d3e5-48b2-8153-c7f1f8ec9982,54.28554,-133.28531,14.56133,6.44121,-4.49423,-5.88428,-1.08035,5.16781,-6.62806,338.2575,2.08222,-107.92808,9.11109,,,,,,,3.57277,36.712,-20.5797,,,,,,,-0.07257,-10.90199,0.08983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
61,2025-01-24,15:04:01.63,2,3,"Morris, Mason",702568,Right,OLE_REB,"Moseley, Brett",830162,Left,OLE_REB,Undefined,3,Top,0,0,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,83.13475,-1.481367,-1.374253,2553.39866,38.639565,7:15,6.43893,1.18409,5.28653,-47.85829,-6.04087,-5.96374,1.05892,-0.60366,76.03125,-10.131864,-2.436022,0.465425,,,,,,,,,,,,2.58051,-2.22295,-1.05421,50,6.2685,3.13938,-120.53934,-4.8798,3.74873,26.19047,-35.40337,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,bce8fcf0-da96-11ef-b85e-d3e3e3de1b85,80.98494,,,7.10351,,,,,,,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,21:04:01.63,2025-01-24T15:04:01.6334474-06:00,2025-01-24T21:04:01.6334474Z,,v3,5322,5322,,"Fawley, Austin",701366,Right,OLE_REB,d0140440-65eb-426b-9da8-b745c760bafa,55.21539,-121.66724,13.09523,6.44582,-3.35513,-17.70169,-1.18594,2.97794,1.87437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
62,2025-01-24,15:04:23.97,2,4,"Morris, Mason",702568,Right,OLE_REB,"Moseley, Brett",830162,Left,OLE_REB,Undefined,3,Top,0,1,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,91.62092,-2.5019,-2.422245,2288.427426,199.445322,12:45,6.45554,1.1014,6.06787,-14.41544,19.17879,6.33807,2.93536,-0.61341,82.60475,-5.295054,-1.282324,0.417161,,,,,,,,,,,,-4.00433,10.99355,-0.91672,50,6.25352,5.33411,-132.70082,-6.17367,-7.03996,32.12118,-12.8465,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,ca38bbc0-da96-11ef-b85e-d3e3e3de1b85,90.35464,,,9.01617,,,,,,,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,21:04:23.97,2025-01-24T15:04:23.9780490-06:00,2025-01-24T21:04:23.9780490Z,,v3,5322,5322,,"Fawley, Austin",701366,Right,OLE_REB,0eb7f8d6-a092-4090-ab7d-a7812d472dcc,54.4284,-133.76845,16.06059,6.45162,-5.74668,-6.42325,-1.0979,5.5681,-3.51998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
63,2025-01-24,15:05:15.61,3,1,"Morris, Mason",702568,Right,OLE_REB,"Smithwick, Campbell",805802,Left,OLE_REB,Undefined,3,Top,1,0,0,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.65292,-3.095505,-3.094787,2155.23576,229.795266,1:45,6.41579,1.06583,6.4658,-17.62871,14.65969,15.98887,2.0966,-0.44707,83.92378,-6.469806,-0.19695,0.408973,,,,,,,,,,,,-9.28697,8.95934,-0.85367,50,6.18886,6.59648,-134.24666,-7.76011,-16.75788,32.10681,-16.00735,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,e900d470-da96-11ef-b85e-d3e3e3de1b85,92.16359,,,8.72913,,,,,,,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,21:05:15.61,2025-01-24T15:05:15.6184202-06:00,2025-01-24T21:05:15.6184202Z,,v3,5322,5322,,"Fawley, Austin",701366,Right,OLE_REB,92806451-9c17-40c2-bc64-c69da1f3d9ba,54.03339,-135.20785,16.0534,6.41401,-7.28089,-8.00367,-1.05866,7.09817,-8.37894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
64,2025-01-24,15:05:49.40,3,2,"Morris, Mason",702568,Right,OLE_REB,"Smithwick, Campbell",805802,Left,OLE_REB,Undefined,3,Top,1,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,83.5853,1.105437,-0.548422,2605.634886,64.696663,8:15,6.33778,1.30774,5.44625,-42.31597,-0.81228,-5.01473,3.84664,0.37635,75.05304,-6.678423,-1.441675,0.463676,,,,,,,,,,,,2.30461,-0.24933,-1.25585,50,6.407,1.37828,-121.05718,0.79828,3.34682,28.34187,-32.53615,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,fd537770-da96-11ef-b85e-d3e3e3de1b85,81.29047,,,8.53226,,,,,,,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,21:05:49.40,2025-01-24T15:05:49.4049418-06:00,2025-01-24T21:05:49.4049418Z,,v3,5322,5322,,"Fawley, Austin",701366,Right,OLE_REB,22a6c258-1246-418f-99aa-4ff46dd14fc3,55.0498,-122.23372,14.17093,6.34582,2.14893,-16.26808,-1.31018,1.23935,1.67341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
65,2025-01-24,15:06:10.69,3,3,"Morris, Mason",702568,Right,OLE_REB,"Smithwick, Campbell",805802,Left,OLE_REB,Undefined,3,Top,1,1,1,Sinker,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,91.71523,-2.495546,-3.032052,2199.990839,241.070247,2:00,6.42132,1.0067,6.14582,-22.08407,11.4989,18.51477,2.27021,-0.25488,82.49137,-6.672463,0.305129,0.417091,93.95875,50.891453,17.416541,4479.617736,,,,,59.40207,,,-10.58414,7.13989,-0.78497,50,6.21968,6.24677,-132.80912,-6.49158,-18.53529,33.61468,-19.67043,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,09e23030-da97-11ef-b85e-d3e3e3de1b85,90.36981,75.0786,,9.22386,,,,1.72385,2.2283,0.23018,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,21:06:10.69,2025-01-24T15:06:10.6985610-06:00,2025-01-24T21:06:10.6985610Z,,v3,5322,5322,,"Fawley, Austin",701366,Right,OLE_REB,3f8a6f82-939f-4809-8b79-9f1cb98a2be7,54.35334,-133.90644,16.80734,6.42111,-5.84946,-9.83521,-0.99877,6.85183,-9.26765,171.109882,1.72385,82.94141,-24.16801,6.77313,-1.44409,-0.36405,1.18306,-1.0596,0.36495,2.2283,106.93098,-25.05543,2.41854,-0.51836,0.69398,-1.10266,0.92842,-0.31606,0.23018,26.01849,-11.05223,3.50296,-0.77344,-0.32883,0.8862,-0.7849,0.26983,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
66,2025-01-24,15:07:22.29,4,1,"Morris, Mason",702568,Right,OLE_REB,"Utermark, Judd",824607,Right,OLE_REB,Undefined,3,Top,2,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.02469,-0.701579,-1.000209,2686.673135,23.642796,6:45,6.50497,1.35239,5.53724,-47.97967,-7.26611,-3.81311,1.85077,0.09964,76.3252,-9.443637,-1.682097,0.459241,,,,,,,,,,,,1.59748,-3.01555,-1.26301,50,6.4123,2.28705,-121.85168,-3.24222,2.35975,27.8569,-36.62846,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,3490b3b0-da97-11ef-b85e-d3e3e3de1b85,82.07544,,,7.69949,,,,,,,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,21:07:22.29,2025-01-24T15:07:22.2922890-06:00,2025-01-24T21:07:22.2922890Z,,v3,5322,5322,,"Fawley, Austin",701366,Right,OLE_REB,81fd6ea7-157f-4b28-9c35-7fd65a361455,54.96313,-122.98108,13.92845,6.51364,-1.7572,-18.31423,-1.3538,2.19138,1.17988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
