playerFullName,PitchType,playerId,Vel,IndVertBrk,HorzBrk,Spin,Extension,RelH (ft),RelS (ft),norm_HorzBrk,norm_RelS,Vel_primary,IndVertBrk_primary,norm_HorzBrk_primary,vel_diff,ivb_diff,hb_diff,predicted_xPitchRV/P,PitchNo,group_mean,group_std,CLASS+,Count
"Hancock, Owen",SL,815411.0,82.349826,5.741914666666667,-12.823428666666667,1878.6881279333331,6.413902666666667,5.750795999999999,0.9548746666666666,-12.823428666666667,0.9548746666666666,93.8421301724138,16.243721034482757,6.324786551724137,-11.492304172413789,-10.50180636781609,-19.148215218390806,0.014365611595053266,177.2,0.007413182025219,0.0078737585740861,108.82987394700663,15.0
"Hooks, Walker",4S,827090.0,88.06473443037974,14.483580569620253,-11.94312582278481,2045.566800063291,6.695053607594937,6.150014367088607,-1.8575241139240506,11.94312582278481,1.8575241139240506,88.06473443037974,14.48358056962025,11.94312582278481,2.8686617076153173e-15,7.46589850420398e-17,7.472925232207936e-16,-0.005855521133523495,209.27848101265823,0.0028173875412249,0.007336215723822501,88.17795304657494,158.0
"Hooks, Walker",CH,827090.0,81.97131109489051,2.7543914598540145,-13.951778321167884,1546.1090183065694,7.082687518248175,5.910705693430657,-1.9725595620437955,13.951778321167884,1.9725595620437955,88.06473443037974,14.483580569620251,11.94312582278481,-6.093423335489233,-11.729189109766239,2.008652498383074,0.002816421946682202,210.7007299270073,0.0057302139408229,0.0094398261837037,96.91329910377915,137.0
"Hooks, Walker",CU,827090.0,76.82063870967743,-3.6895567741935484,4.784273064516129,2067.7505268387094,6.539720483870968,6.2889580645161285,-1.5217206451612904,-4.784273064516129,1.5217206451612904,88.06473443037974,14.483580569620251,11.94312582278481,-11.244095720702324,-18.1731373438138,-16.72739888730094,0.0021757651489541477,207.5,0.0038883046970989,0.0075667092185874,97.73674460234578,62.0
"Hooks, Walker",SL,827090.0,80.57180634615385,5.193130480769231,5.052775576923077,2021.5107580576923,6.593599134615385,6.110820576923077,-1.8449079807692308,-5.052775576923077,1.8449079807692308,88.06473443037974,14.483580569620251,11.94312582278481,-7.492928084225898,-9.29045008885102,-16.995901399707886,0.012001890895249528,205.4903846153846,0.0074131820252189996,0.0078737585740861,105.82785060889826,104.0
"Johnson, Cooper",4S,815426.0,86.01972796296296,19.795908333333333,-9.235332407407407,2020.175822574074,6.352157777777778,6.3492881481481485,-2.5330387037037037,9.235332407407407,2.5330387037037037,86.01972796296296,19.795908333333333,9.235332407407409,2.0970879354030735e-15,1.4802973661668753e-16,5.016563296454411e-16,-0.009260195381830469,215.9814814814815,0.0028173875412249,0.007336215723822501,83.5370395613687,54.0
"Johnson, Cooper",CH,815426.0,79.92979428571428,16.676664285714285,-10.20415142857143,1710.5628337142857,6.6235542857142855,6.319488571428571,-2.49418,10.20415142857143,2.49418,86.01972796296296,19.795908333333333,9.235332407407409,-6.089933677248674,-3.1192440476190475,0.9688190211640216,0.004925886601629642,162.85714285714286,0.005730213940822899,0.0094398261837037,99.14794263841232,7.0
"Johnson, Cooper",CU,815426.0,72.968972,-14.854486,8.38595,2182.1441788,5.947272,6.25816,-2.577418,-8.38595,2.577418,86.01972796296296,19.795908333333333,9.235332407407409,-13.050755962962961,-34.65039433333333,-17.62128240740741,-0.00519304973395798,228.6,0.0038883046970989003,0.0075667092185874,87.99827749591752,5.0
"Johnson, Cooper",SI,815426.0,86.020245,19.063475,-13.485085,2068.870049,6.11364,6.364255,-2.275545,13.485085,2.275545,86.01972796296296,19.795908333333333,9.235332407407409,0.0005170370370422006,-0.7324333333333329,4.249752592592593,-0.0087056853785291,262.5,-0.0002688599585534,0.0072788232536206,88.40908052578543,2.0
"Johnson, Cooper",SL,815426.0,77.62006388888888,0.21693111111111107,-0.85743,1884.527719,5.768590555555556,6.2115205555555555,-2.7034861111111113,0.85743,2.7034861111111113,86.01972796296296,19.795908333333333,9.235332407407409,-8.399664074074073,-19.57897722222222,-8.377902407407408,0.006190376102357939,170.11111111111111,0.007413182025219001,0.0078737585740861,98.4469857548268,18.0
