playerFullName,PitchType,Vel,IndVertBrk,HorzBrk,Spin,Extension,RelH (ft),RelS (ft),norm_HorzBrk,norm_RelS,Vel_primary,IndVertBrk_primary,norm_HorzBrk_primary,vel_diff,ivb_diff,hb_diff,predicted_xPitchRV/P,group_mean,group_std,CLASS+,Count
"Elliott, Hunter",CH,79.76633625,8.57427953125,-20.93745328125,1972.23562071875,5.81349875,5.185278125,-3.0408846875,20.93745328125,3.0408846875,90.22793238095238,16.31017488095238,15.73955238095238,-10.461596130952382,-7.735895349702381,5.197900900297619,0.0025516788479952616,0.0057302139408229,0.0094398261837037,96.63284574210182,64.0
"Elliott, Hunter",SL,80.23378975,-0.32917925000000003,5.8380915,2257.6185157,5.52097975,5.341642,-2.96605675,-5.8380915,2.96605675,90.22793238095238,16.31017488095238,15.73955238095238,-9.994142630952382,-16.63935413095238,-21.577643880952383,0.005527197057490165,0.007413182025219,0.0078737585740861,97.60472085855426,40.0
"Galle, Patrick",4S,95.452651,16.771281333333334,3.303439,2310.0295015,6.37472,5.961345,1.3747503333333335,3.303439,1.3747503333333335,95.452651,16.771281333333334,3.303439,-3.789561257387201e-15,-1.1981156807413147e-15,0.0,0.006571744831058413,0.0028173875412249,0.0073362157238225,105.1175666463053,30.0
"Galle, Patrick",FC,91.26984647058823,12.969298235294119,0.3926335294117647,2349.359054705882,6.078768235294118,5.84603705882353,1.5963264705882354,0.3926335294117647,1.5963264705882354,95.452651,16.771281333333334,3.303439,-4.182804529411767,-3.8019830980392166,-2.9108054705882354,0.013833917338932553,0.011293074699198,0.0075858975963126,103.3494291314578,17.0
"Galle, Patrick",SL,84.97368333333333,3.4114888888888886,-4.8129388888888895,2224.6202772222223,5.655236666666666,5.987981111111111,1.3332977777777777,-4.8129388888888895,1.3332977777777777,95.452651,16.771281333333334,3.303439,-10.47896766666667,-13.359792444444444,-8.116377888888888,0.008969663976810779,0.007413182025219001,0.0078737585740861,101.97679664285678,9.0
"Hancock, Owen",4S,92.98636510638298,18.153568510638298,5.19301744680851,2295.347322787234,6.48493255319149,5.920792340425532,0.9809089361702127,5.19301744680851,0.9809089361702127,92.98636510638298,18.153568510638294,5.19301744680851,2.1023372168433816e-15,-2.362176648138631e-17,2.0787154503619953e-16,0.004441207965513113,0.0028173875412249006,0.0073362157238225,102.21343058249393,47.0
"Hancock, Owen",CH,89.03742,11.66316,18.47332,1736.177238,6.26216,5.76358,0.88652,18.47332,0.88652,92.98636510638298,18.153568510638294,5.19301744680851,-3.948945106382979,-6.490408510638298,13.28030255319149,0.0107129699272845,0.0057302139408229,0.0094398261837037,105.27844039656522,1.0
"Hancock, Owen",CU,74.17081999999999,-5.030555,-13.81906,2128.264482,5.967995,5.80438,0.7216100000000001,-13.81906,0.7216100000000001,92.98636510638298,18.153568510638294,5.19301744680851,-18.815545106382977,-23.184123510638297,-19.01207744680851,0.0059589783651412005,0.0038883046970989,0.0075667092185874,102.73655774026005,2.0
"Hancock, Owen",FC,84.24886916666667,1.1541474999999999,-8.5629475,2220.9194375,5.911105833333333,5.847715833333333,1.1181133333333333,-8.5629475,1.1181133333333333,92.98636510638296,18.153568510638294,5.19301744680851,-8.737495939716311,-16.999421010638297,-13.755964946808511,0.010373003592061466,0.011293074699198,0.0075858975963126,98.78712954471756,12.0
"Hancock, Owen",SL,81.81892848484848,5.472843636363636,-14.172403333333333,2294.3555906969696,6.02102,5.861522121212121,1.0690312121212122,-14.172403333333333,1.0690312121212122,92.98636510638298,18.153568510638294,5.19301744680851,-11.167436621534492,-12.680724874274661,-19.365420780141847,0.013377100291693023,0.007413182025219,0.0078737585740861,107.5744235873606,33.0
"Hooks, Walker",4S,88.63575033333333,16.199842,-12.340775666666667,2098.5893893666666,6.554745333333333,6.378622666666667,-1.6102313333333333,12.340775666666667,1.6102313333333333,88.63575033333333,16.199842,12.340775666666667,-1.9169850891861035e-15,1.4802973661668754e-17,-7.475501699142721e-16,-0.0008049715892602967,0.0028173875412249,0.0073362157238225,95.06236012291379,30.0
